Bus ID,Current Stop,Next Stop,Latitude,Longitude,Passengers,Estimated Time,Date,Time
5,kaliland,Gazi,35.130538666666666,33.918039666666665,0,0:00:42,2025-01-18,17:09:31
5,kaliland,Gazi,35.13052666666667,33.91803683333333,0,0:00:42,2025-01-18,17:09:32
5,kaliland,Gazi,35.13052866666666,33.91803133333333,0,0:00:42,2025-01-18,17:09:33
5,kaliland,Gazi,35.1305255,33.918026166666664,0,0:00:42,2025-01-18,17:09:34
5,kaliland,Gazi,35.130518333333335,33.9180225,0,0:00:42,2025-01-18,17:09:35
5,kaliland,Gazi,35.13050883333333,33.91801616666667,0,0:00:42,2025-01-18,17:09:36
5,kaliland,Gazi,35.13050916666667,33.91800333333333,0,0:00:42,2025-01-18,17:09:37
5,kaliland,Gazi,35.13051033333333,33.917995166666664,0,0:00:42,2025-01-18,17:09:38
5,kaliland,Gazi,35.130507333333334,33.91800283333333,0,0:00:42,2025-01-18,17:09:39
5,kaliland,Gazi,35.13050533333333,33.9179985,0,0:00:42,2025-01-18,17:09:40
5,kaliland,Gazi,35.13050333333333,33.9179895,0,0:00:42,2025-01-18,17:09:41
5,kaliland,Gazi,35.13051016666667,33.9179965,0,0:00:42,2025-01-18,17:09:42
5,kaliland,Gazi,35.13051166666666,33.91799566666667,0,0:00:42,2025-01-18,17:09:43
5,kaliland,Gazi,35.130507333333334,33.917989166666665,0,0:00:42,2025-01-18,17:09:44
5,kaliland,Gazi,35.13050883333333,33.91798983333333,0,0:00:42,2025-01-18,17:09:45
5,kaliland,Gazi,35.13050416666667,33.917983,0,0:00:42,2025-01-18,17:09:46
5,kaliland,Gazi,35.13050366666667,33.91797416666667,0,0:00:42,2025-01-18,17:09:47
5,kaliland,Gazi,35.13049516666667,33.91797233333333,0,0:00:42,2025-01-18,17:09:48
5,kaliland,Gazi,35.13049216666667,33.91797483333333,0,0:00:42,2025-01-18,17:09:49
5,kaliland,Gazi,35.130487333333335,33.917984833333335,0,0:00:42,2025-01-18,17:09:50
5,kaliland,Gazi,35.130488,33.9179865,0,0:00:42,2025-01-18,17:09:51
5,kaliland,Gazi,35.130488666666665,33.9179725,0,0:00:42,2025-01-18,17:09:52
5,kaliland,Gazi,35.13048416666667,33.91796733333334,0,0:00:42,2025-01-18,17:09:53
5,kaliland,Gazi,35.130483,33.917964,0,0:00:42,2025-01-18,17:09:54
